hour,precipitation,humidity,wind_speed,temperature,date,region_id
1700.00,0.00,100.00,0.50,22.60,2021-07-16,2306065
1800.00,0.00,99.00,0.60,22.90,2021-07-16,2306065
1900.00,0.00,99.00,0.10,22.50,2021-07-16,2306065
2000.00,0.00,99.00,0.00,22.60,2021-07-16,2306065
2100.00,0.00,80.00,0.30,24.40,2021-07-16,2306065
2200.00,0.00,69.00,1.00,27.10,2021-07-16,2306065
2300.00,0.00,64.00,1.40,28.50,2021-07-16,2306065
0.00,0.00,61.00,1.50,29.70,2021-07-17,2306065
100.00,0.00,57.00,1.30,30.80,2021-07-17,2306065
200.00,0.00,56.00,1.20,30.80,2021-07-17,2306065
300.00,0.00,52.00,1.20,31.20,2021-07-17,2306065
400.00,0.00,52.00,0.90,29.20,2021-07-17,2306065
500.00,0.00,50.00,1.20,30.40,2021-07-17,2306065
600.00,0.00,54.00,1.60,29.90,2021-07-17,2306065
700.00,1.00,95.00,0.80,25.80,2021-07-17,2306065
800.00,0.00,93.00,0.50,25.40,2021-07-17,2306065
900.00,0.00,97.00,0.50,25.10,2021-07-17,2306065
1000.00,0.00,97.00,0.90,24.70,2021-07-17,2306065
1100.00,0.00,98.00,0.80,23.90,2021-07-17,2306065
1200.00,0.00,99.00,0.90,23.90,2021-07-17,2306065
1300.00,0.00,99.00,0.50,23.90,2021-07-17,2306065
1400.00,0.00,99.00,0.20,23.60,2021-07-17,2306065
1500.00,0.00,99.00,0.50,24.00,2021-07-17,2306065
1600.00,0.00,99.00,0.10,24.10,2021-07-17,2306065
1700.00,0.00,93.00,1.10,24.80,2021-07-17,2306065
1800.00,0.00,96.00,1.40,25.20,2021-07-17,2306065
1900.00,0.00,97.00,1.40,24.80,2021-07-17,2306065
2000.00,0.00,97.00,1.10,24.50,2021-07-17,2306065
2100.00,0.00,72.00,0.50,25.70,2021-07-17,2306065
2200.00,0.00,66.00,1.40,26.80,2021-07-17,2306065
2300.00,0.00,60.00,1.60,28.70,2021-07-17,2306065
0.00,0.00,63.00,0.90,29.70,2021-07-18,2306065
100.00,0.00,60.00,0.50,30.10,2021-07-18,2306065
200.00,0.00,58.00,0.40,29.60,2021-07-18,2306065
300.00,0.00,53.00,0.40,31.30,2021-07-18,2306065
400.00,0.00,52.00,0.40,31.70,2021-07-18,2306065
500.00,0.00,49.00,1.60,30.70,2021-07-18,2306065
600.00,0.00,57.00,2.40,32.00,2021-07-18,2306065
700.00,0.00,61.00,1.80,31.50,2021-07-18,2306065
800.00,0.00,61.00,1.80,30.30,2021-07-18,2306065
900.00,0.00,65.00,1.30,28.80,2021-07-18,2306065
1000.00,0.00,75.00,0.50,26.70,2021-07-18,2306065
1100.00,0.00,81.00,0.50,25.80,2021-07-18,2306065
1200.00,0.00,78.00,1.30,25.70,2021-07-18,2306065
1300.00,0.00,95.00,0.30,24.90,2021-07-18,2306065
1400.00,0.00,96.00,0.90,24.70,2021-07-18,2306065
1500.00,0.00,96.00,0.70,24.80,2021-07-18,2306065
1600.00,0.00,96.00,0.80,24.70,2021-07-18,2306065
1700.00,0.00,95.00,0.30,24.50,2021-07-18,2306065
1800.00,0.00,97.00,0.70,23.90,2021-07-18,2306065
1900.00,0.00,98.00,0.20,23.90,2021-07-18,2306065
2000.00,0.00,97.00,0.40,24.30,2021-07-18,2306065
2100.00,0.00,82.00,0.60,26.40,2021-07-18,2306065
2200.00,0.00,71.00,1.70,28.60,2021-07-18,2306065
2300.00,0.00,71.00,0.50,28.50,2021-07-18,2306065
0.00,0.00,67.00,0.60,29.20,2021-07-19,2306065
100.00,0.00,62.00,0.40,29.50,2021-07-19,2306065
200.00,0.00,63.00,0.50,28.30,2021-07-19,2306065
300.00,0.00,67.00,1.50,29.80,2021-07-19,2306065
400.00,0.00,60.00,1.60,31.10,2021-07-19,2306065
500.00,0.00,67.00,0.90,30.30,2021-07-19,2306065
600.00,0.00,81.00,1.70,25.60,2021-07-19,2306065
700.00,0.00,85.00,2.40,25.80,2021-07-19,2306065
800.00,0.00,74.00,0.70,28.80,2021-07-19,2306065
900.00,0.00,74.00,0.90,26.40,2021-07-19,2306065
1000.00,0.00,87.00,0.60,25.60,2021-07-19,2306065
1100.00,0.00,91.00,0.60,24.90,2021-07-19,2306065
1200.00,0.00,93.00,0.60,24.40,2021-07-19,2306065
1300.00,0.00,96.00,0.40,24.00,2021-07-19,2306065
1400.00,0.00,96.00,0.00,23.90,2021-07-19,2306065
1500.00,0.00,96.00,0.30,23.80,2021-07-19,2306065
1600.00,0.00,97.00,0.30,23.80,2021-07-19,2306065
1700.00,0.00,97.00,0.20,23.60,2021-07-19,2306065
1800.00,0.00,97.00,0.10,23.20,2021-07-19,2306065
1900.00,0.00,97.00,0.60,23.30,2021-07-19,2306065
2000.00,0.00,89.00,0.30,23.50,2021-07-19,2306065
2100.00,0.00,80.00,0.20,24.60,2021-07-19,2306065
2200.00,0.00,74.00,0.80,27.90,2021-07-19,2306065
2300.00,0.00,69.00,1.00,29.00,2021-07-19,2306065
0.00,0.00,64.00,1.40,30.20,2021-07-20,2306065
100.00,0.00,61.00,1.10,31.40,2021-07-20,2306065
200.00,0.00,60.00,0.90,31.10,2021-07-20,2306065
300.00,0.00,64.00,0.40,30.20,2021-07-20,2306065
400.00,1.50,63.00,0.80,27.90,2021-07-20,2306065
500.00,0.00,63.00,0.40,29.10,2021-07-20,2306065
600.00,0.00,66.00,0.40,29.40,2021-07-20,2306065
700.00,0.00,71.00,0.20,29.70,2021-07-20,2306065
800.00,0.00,67.00,0.70,28.50,2021-07-20,2306065
900.00,0.00,74.00,0.40,27.30,2021-07-20,2306065
1000.00,0.00,85.00,0.80,26.10,2021-07-20,2306065
1100.00,0.00,88.00,0.70,25.40,2021-07-20,2306065
1200.00,0.00,90.00,0.80,25.50,2021-07-20,2306065
1300.00,0.00,92.00,0.50,25.10,2021-07-20,2306065
1400.00,0.00,94.00,0.40,24.90,2021-07-20,2306065
1500.00,0.00,95.00,0.70,24.80,2021-07-20,2306065
1600.00,0.00,94.00,0.10,24.50,2021-07-20,2306065
1700.00,0.00,96.00,0.80,24.30,2021-07-20,2306065
1800.00,0.00,97.00,0.50,24.30,2021-07-20,2306065
1900.00,0.00,98.00,0.00,24.20,2021-07-20,2306065
2000.00,0.00,99.00,0.10,24.20,2021-07-20,2306065
2100.00,0.00,78.00,0.20,26.20,2021-07-20,2306065
2200.00,0.00,71.00,1.00,28.90,2021-07-20,2306065
2300.00,0.00,65.00,0.60,30.80,2021-07-20,2306065
0.00,0.00,61.00,1.20,31.80,2021-07-21,2306065
100.00,0.00,58.00,0.90,32.30,2021-07-21,2306065
200.00,0.00,51.00,1.20,33.40,2021-07-21,2306065
300.00,0.00,47.00,0.90,34.40,2021-07-21,2306065
400.00,0.00,50.00,0.90,35.40,2021-07-21,2306065
500.00,0.00,44.00,0.60,34.50,2021-07-21,2306065
600.00,0.00,46.00,1.70,34.70,2021-07-21,2306065
700.00,0.00,46.00,2.00,33.90,2021-07-21,2306065
800.00,0.00,49.00,1.30,32.20,2021-07-21,2306065
900.00,0.00,68.00,0.40,29.70,2021-07-21,2306065
1000.00,0.00,81.00,0.50,28.30,2021-07-21,2306065
1100.00,0.00,82.00,0.70,26.80,2021-07-21,2306065
1200.00,0.00,79.00,0.90,26.00,2021-07-21,2306065
1300.00,0.00,81.00,1.20,25.70,2021-07-21,2306065
1400.00,0.00,79.00,0.90,25.70,2021-07-21,2306065
1500.00,0.00,81.00,1.10,26.90,2021-07-21,2306065
1600.00,0.00,84.00,1.00,25.80,2021-07-21,2306065
1700.00,0.00,87.00,0.20,25.00,2021-07-21,2306065
1800.00,0.00,89.00,0.70,24.60,2021-07-21,2306065
1900.00,0.00,88.00,0.60,24.60,2021-07-21,2306065
2000.00,0.00,90.00,0.40,25.20,2021-07-21,2306065
2100.00,0.00,76.00,0.80,27.40,2021-07-21,2306065
2200.00,0.00,61.00,0.70,30.90,2021-07-21,2306065
2300.00,0.00,57.00,0.90,31.20,2021-07-21,2306065
0.00,0.00,59.00,1.20,31.70,2021-07-22,2306065
100.00,0.00,56.00,1.00,32.90,2021-07-22,2306065
200.00,0.00,49.00,1.70,33.80,2021-07-22,2306065
300.00,0.00,42.00,1.50,34.50,2021-07-22,2306065
400.00,0.00,41.00,0.70,35.90,2021-07-22,2306065
500.00,0.00,37.00,1.20,36.10,2021-07-22,2306065
600.00,0.00,38.00,0.70,36.10,2021-07-22,2306065
700.00,0.00,54.00,2.00,33.20,2021-07-22,2306065
800.00,0.00,61.00,0.40,30.60,2021-07-22,2306065
900.00,0.00,70.00,0.60,29.20,2021-07-22,2306065
1000.00,0.00,77.00,0.30,27.70,2021-07-22,2306065
1100.00,0.00,77.00,0.40,26.60,2021-07-22,2306065
1200.00,0.00,79.00,0.70,26.00,2021-07-22,2306065
1300.00,0.00,83.00,0.30,25.40,2021-07-22,2306065
1400.00,0.00,87.00,0.50,25.30,2021-07-22,2306065
1500.00,0.00,92.00,0.50,26.10,2021-07-22,2306065
1600.00,0.00,93.00,0.40,25.20,2021-07-22,2306065
1700.00,0.00,94.00,0.50,25.10,2021-07-22,2306065
1800.00,0.00,95.00,0.70,25.00,2021-07-22,2306065
1900.00,0.00,94.00,0.10,25.20,2021-07-22,2306065
2000.00,0.00,93.00,0.40,24.80,2021-07-22,2306065
2100.00,0.00,71.00,0.30,26.80,2021-07-22,2306065
2200.00,0.00,66.00,0.50,30.20,2021-07-22,2306065
2300.00,0.00,61.00,0.80,31.40,2021-07-22,2306065
0.00,0.00,58.00,1.10,32.20,2021-07-23,2306065
100.00,0.00,56.00,1.00,33.00,2021-07-23,2306065
200.00,0.00,54.00,0.90,32.90,2021-07-23,2306065
300.00,0.00,45.00,1.10,34.10,2021-07-23,2306065
400.00,0.00,49.00,1.50,33.40,2021-07-23,2306065
500.00,0.00,56.00,2.40,33.50,2021-07-23,2306065
600.00,0.00,52.00,2.30,32.80,2021-07-23,2306065
700.00,0.00,55.00,1.60,32.70,2021-07-23,2306065
800.00,0.00,60.00,1.90,31.10,2021-07-23,2306065
900.00,0.00,68.00,1.40,29.30,2021-07-23,2306065
1000.00,0.00,71.00,0.40,27.10,2021-07-23,2306065
1100.00,0.00,80.00,0.70,26.00,2021-07-23,2306065
1200.00,0.00,85.00,0.60,26.00,2021-07-23,2306065
1300.00,0.00,84.00,0.40,26.30,2021-07-23,2306065
1400.00,0.00,89.00,0.60,25.70,2021-07-23,2306065
1500.00,0.00,92.00,0.50,25.20,2021-07-23,2306065
1600.00,0.00,93.00,0.40,25.20,2021-07-23,2306065
1700.00,0.00,91.00,0.20,25.20,2021-07-23,2306065
1800.00,0.00,93.00,0.60,24.90,2021-07-23,2306065
1900.00,0.00,91.00,0.20,24.80,2021-07-23,2306065
2000.00,0.00,90.00,0.10,25.40,2021-07-23,2306065
2100.00,0.00,76.00,0.40,28.20,2021-07-23,2306065
2200.00,0.00,60.00,0.60,31.00,2021-07-23,2306065
2300.00,0.00,58.00,0.80,32.30,2021-07-23,2306065
0.00,0.00,53.00,1.30,32.50,2021-07-24,2306065
100.00,0.00,50.00,1.10,33.40,2021-07-24,2306065
200.00,0.00,49.00,1.10,34.40,2021-07-24,2306065
300.00,0.00,49.00,1.50,35.50,2021-07-24,2306065
400.00,0.00,42.00,1.20,36.20,2021-07-24,2306065
500.00,0.00,44.00,0.70,36.60,2021-07-24,2306065
600.00,0.00,40.00,2.20,33.50,2021-07-24,2306065
700.00,0.00,53.00,1.80,33.30,2021-07-24,2306065
800.00,0.00,59.00,1.60,31.60,2021-07-24,2306065
900.00,0.00,62.00,0.60,29.10,2021-07-24,2306065
1000.00,0.00,76.00,0.80,27.50,2021-07-24,2306065
1100.00,0.00,81.00,0.50,26.60,2021-07-24,2306065
1200.00,0.00,85.00,0.70,26.30,2021-07-24,2306065
1300.00,0.00,88.00,0.60,25.90,2021-07-24,2306065
1400.00,0.00,89.00,0.80,25.60,2021-07-24,2306065
1500.00,0.00,92.00,0.40,25.60,2021-07-24,2306065
1600.00,0.00,94.00,0.60,25.40,2021-07-24,2306065
1700.00,0.00,93.00,0.30,25.30,2021-07-24,2306065
1800.00,0.00,91.00,0.50,25.20,2021-07-24,2306065
1900.00,0.00,93.00,0.70,25.30,2021-07-24,2306065
2000.00,0.00,80.00,1.50,26.70,2021-07-24,2306065
2100.00,0.00,64.00,1.20,28.40,2021-07-24,2306065
2200.00,0.00,57.00,1.90,30.00,2021-07-24,2306065
2300.00,0.00,54.00,1.10,31.70,2021-07-24,2306065
0.00,0.00,48.00,1.90,32.70,2021-07-25,2306065
100.00,0.00,47.00,2.30,33.70,2021-07-25,2306065
200.00,0.00,43.00,2.00,34.70,2021-07-25,2306065
300.00,0.00,41.00,1.70,35.50,2021-07-25,2306065
400.00,0.00,41.00,1.30,35.90,2021-07-25,2306065
500.00,0.00,40.00,1.00,34.40,2021-07-25,2306065
600.00,0.00,39.00,2.50,34.40,2021-07-25,2306065
700.00,0.00,47.00,1.80,33.40,2021-07-25,2306065
800.00,0.00,59.00,1.50,31.50,2021-07-25,2306065
900.00,0.00,68.00,0.40,29.50,2021-07-25,2306065
1000.00,0.00,65.00,0.30,27.90,2021-07-25,2306065
1100.00,0.00,75.00,0.40,26.70,2021-07-25,2306065
1200.00,0.00,75.00,0.60,26.00,2021-07-25,2306065
1300.00,0.00,81.00,0.90,25.80,2021-07-25,2306065
1400.00,0.00,82.00,0.20,26.20,2021-07-25,2306065
1500.00,0.00,85.00,0.80,25.80,2021-07-25,2306065
1600.00,0.00,77.00,0.40,25.80,2021-07-25,2306065
1700.00,0.00,83.00,1.00,26.20,2021-07-25,2306065
1800.00,0.00,65.00,1.40,26.80,2021-07-25,2306065
1900.00,0.00,81.00,1.40,27.00,2021-07-25,2306065
2000.00,0.00,66.00,1.60,26.90,2021-07-25,2306065
2100.00,0.00,61.00,0.70,28.10,2021-07-25,2306065
2200.00,0.00,57.00,2.00,29.50,2021-07-25,2306065
2300.00,0.00,56.00,2.00,30.90,2021-07-25,2306065
0.00,0.00,53.00,1.80,31.80,2021-07-26,2306065
100.00,0.00,51.00,1.70,32.90,2021-07-26,2306065
200.00,0.00,48.00,1.60,33.50,2021-07-26,2306065
300.00,0.00,49.00,2.10,33.00,2021-07-26,2306065
400.00,0.00,47.00,2.20,34.10,2021-07-26,2306065
500.00,0.00,43.00,1.30,34.10,2021-07-26,2306065
600.00,0.00,45.00,1.80,34.60,2021-07-26,2306065
700.00,0.00,41.00,2.00,32.80,2021-07-26,2306065
800.00,0.00,52.00,2.10,31.40,2021-07-26,2306065
900.00,0.00,55.00,0.40,29.10,2021-07-26,2306065
1000.00,0.00,67.00,0.60,27.50,2021-07-26,2306065
1100.00,0.00,70.00,0.70,26.40,2021-07-26,2306065
1200.00,0.00,60.00,0.10,25.90,2021-07-26,2306065
1300.00,0.00,57.00,0.70,25.80,2021-07-26,2306065
1400.00,0.00,70.00,0.50,25.40,2021-07-26,2306065
1500.00,0.00,78.00,0.60,25.00,2021-07-26,2306065
1600.00,0.00,80.00,0.60,24.80,2021-07-26,2306065
1700.00,0.00,83.00,0.40,24.90,2021-07-26,2306065
1800.00,0.00,84.00,0.30,24.90,2021-07-26,2306065
1900.00,0.00,83.00,0.10,24.70,2021-07-26,2306065
2000.00,0.00,87.00,0.10,25.40,2021-07-26,2306065
2100.00,0.00,70.00,0.00,27.90,2021-07-26,2306065
2200.00,0.00,61.00,0.40,31.10,2021-07-26,2306065
2300.00,0.00,58.00,1.20,31.60,2021-07-26,2306065
0.00,0.00,53.00,0.80,32.80,2021-07-27,2306065
100.00,0.00,50.00,1.80,33.10,2021-07-27,2306065
200.00,0.00,47.00,0.70,33.40,2021-07-27,2306065
300.00,0.00,47.00,1.30,33.80,2021-07-27,2306065
400.00,0.00,48.00,2.80,33.20,2021-07-27,2306065
500.00,0.00,54.00,2.80,33.30,2021-07-27,2306065
600.00,0.00,50.00,2.90,33.00,2021-07-27,2306065
700.00,0.00,52.00,2.60,32.50,2021-07-27,2306065
800.00,0.00,57.00,1.70,30.40,2021-07-27,2306065
900.00,0.00,62.00,1.50,29.40,2021-07-27,2306065
1000.00,0.00,61.00,0.30,28.40,2021-07-27,2306065
1100.00,0.00,58.00,0.10,28.40,2021-07-27,2306065
1200.00,0.00,71.00,0.80,26.90,2021-07-27,2306065
1300.00,0.00,73.00,0.20,26.60,2021-07-27,2306065
1400.00,0.00,77.00,0.10,26.30,2021-07-27,2306065
1500.00,0.00,77.00,0.30,26.90,2021-07-27,2306065
1600.00,0.00,79.00,0.70,25.80,2021-07-27,2306065
1700.00,0.00,84.00,0.60,25.80,2021-07-27,2306065
1800.00,0.00,87.00,0.70,25.80,2021-07-27,2306065
1900.00,0.00,91.00,0.40,25.40,2021-07-27,2306065
2000.00,0.00,89.00,0.50,25.50,2021-07-27,2306065
2100.00,0.00,74.00,0.00,27.90,2021-07-27,2306065
2200.00,0.00,72.00,1.30,29.30,2021-07-27,2306065
2300.00,0.00,63.00,1.80,30.40,2021-07-27,2306065
0.00,0.00,62.00,1.00,32.00,2021-07-28,2306065
100.00,0.00,58.00,1.40,32.70,2021-07-28,2306065
200.00,0.00,53.00,1.30,33.40,2021-07-28,2306065
300.00,0.00,57.00,2.10,34.00,2021-07-28,2306065
400.00,0.00,55.00,2.30,33.30,2021-07-28,2306065
500.00,0.00,56.00,2.90,33.50,2021-07-28,2306065
600.00,0.00,72.00,1.60,32.20,2021-07-28,2306065
700.00,0.00,70.00,1.40,32.10,2021-07-28,2306065
800.00,0.00,71.00,1.00,30.60,2021-07-28,2306065
900.00,0.00,73.00,0.50,29.50,2021-07-28,2306065
1000.00,0.00,79.00,1.40,29.10,2021-07-28,2306065
1100.00,0.00,81.00,0.80,27.80,2021-07-28,2306065
1200.00,0.00,82.00,0.50,26.90,2021-07-28,2306065
1300.00,0.00,88.00,0.50,26.50,2021-07-28,2306065
1400.00,0.00,92.00,0.10,26.10,2021-07-28,2306065
1500.00,0.00,90.00,0.70,25.40,2021-07-28,2306065
1600.00,0.00,91.00,0.50,25.30,2021-07-28,2306065
1700.00,0.00,94.00,0.40,25.30,2021-07-28,2306065
1800.00,0.00,95.00,0.50,25.40,2021-07-28,2306065
1900.00,0.00,96.00,0.00,25.10,2021-07-28,2306065
2000.00,0.00,96.00,0.50,25.40,2021-07-28,2306065
2100.00,0.00,89.00,0.00,26.90,2021-07-28,2306065
2200.00,0.00,83.00,0.70,28.00,2021-07-28,2306065
2300.00,0.00,73.00,0.70,29.80,2021-07-28,2306065
0.00,0.00,65.00,1.20,31.30,2021-07-29,2306065
100.00,0.00,58.00,1.40,31.80,2021-07-29,2306065
200.00,0.00,57.00,0.90,33.00,2021-07-29,2306065
300.00,0.00,51.00,2.00,31.80,2021-07-29,2306065
400.00,0.00,56.00,2.20,33.50,2021-07-29,2306065
500.00,0.00,55.00,3.10,32.10,2021-07-29,2306065
600.00,0.00,54.00,2.10,31.20,2021-07-29,2306065
700.00,0.00,51.00,2.20,30.70,2021-07-29,2306065
800.00,0.00,54.00,2.80,29.80,2021-07-29,2306065
900.00,0.00,56.00,1.50,28.80,2021-07-29,2306065
1000.00,0.00,70.00,0.70,26.90,2021-07-29,2306065
1100.00,0.00,72.00,0.20,25.90,2021-07-29,2306065
1200.00,0.00,75.00,0.10,25.40,2021-07-29,2306065
1300.00,0.00,83.00,0.30,24.80,2021-07-29,2306065
1400.00,0.00,84.00,0.60,24.70,2021-07-29,2306065
1500.00,0.00,84.00,0.50,24.40,2021-07-29,2306065
1600.00,0.00,87.00,0.50,23.90,2021-07-29,2306065
1700.00,0.00,85.00,0.70,23.60,2021-07-29,2306065
1800.00,0.00,88.00,0.60,23.80,2021-07-29,2306065
1900.00,0.00,88.00,0.70,24.00,2021-07-29,2306065
2000.00,0.00,91.00,0.50,24.30,2021-07-29,2306065
2100.00,0.00,78.00,0.30,26.70,2021-07-29,2306065
2200.00,0.00,70.00,1.50,28.80,2021-07-29,2306065
2300.00,0.00,62.00,1.60,30.30,2021-07-29,2306065
0.00,0.00,60.00,1.50,31.40,2021-07-30,2306065
100.00,0.00,58.00,2.50,32.40,2021-07-30,2306065
200.00,0.00,53.00,2.70,33.30,2021-07-30,2306065
300.00,0.00,46.00,1.50,33.50,2021-07-30,2306065
400.00,0.00,46.00,1.80,34.00,2021-07-30,2306065
500.00,0.00,44.00,2.90,34.40,2021-07-30,2306065
600.00,0.00,47.00,2.40,31.90,2021-07-30,2306065
700.00,0.00,57.00,2.30,30.60,2021-07-30,2306065
800.00,0.00,64.00,1.90,30.00,2021-07-30,2306065
900.00,0.00,64.00,0.10,29.30,2021-07-30,2306065
1000.00,0.00,65.00,0.80,29.30,2021-07-30,2306065
1100.00,0.00,70.00,0.20,28.10,2021-07-30,2306065
1200.00,0.00,75.00,1.30,28.80,2021-07-30,2306065
1300.00,0.00,77.00,1.20,28.60,2021-07-30,2306065
1400.00,0.00,81.00,1.60,27.80,2021-07-30,2306065
1500.00,0.00,83.00,1.30,27.60,2021-07-30,2306065
1600.00,0.00,84.00,1.40,27.50,2021-07-30,2306065
1700.00,0.00,85.00,1.60,27.10,2021-07-30,2306065
1800.00,0.00,86.00,1.40,26.50,2021-07-30,2306065
1900.00,0.00,88.00,0.50,26.30,2021-07-30,2306065
2000.00,0.00,92.00,0.10,25.80,2021-07-30,2306065
2100.00,0.00,84.00,1.20,27.20,2021-07-30,2306065
2200.00,0.00,75.00,1.60,27.10,2021-07-30,2306065
2300.00,0.00,71.00,2.30,28.40,2021-07-30,2306065
0.00,0.00,68.00,2.00,29.10,2021-07-31,2306065
100.00,0.00,65.00,2.70,30.40,2021-07-31,2306065
200.00,0.00,60.00,2.50,31.10,2021-07-31,2306065
300.00,0.00,58.00,2.80,31.90,2021-07-31,2306065
400.00,0.00,51.00,2.20,32.50,2021-07-31,2306065
500.00,0.00,56.00,2.60,32.20,2021-07-31,2306065
600.00,0.00,57.00,2.30,32.20,2021-07-31,2306065
700.00,0.00,59.00,2.40,31.80,2021-07-31,2306065
800.00,0.00,64.00,2.90,29.60,2021-07-31,2306065
900.00,0.00,66.00,2.10,28.10,2021-07-31,2306065
1000.00,0.00,75.00,1.00,27.10,2021-07-31,2306065
1100.00,0.00,78.00,0.10,26.90,2021-07-31,2306065
1200.00,0.00,81.00,0.00,26.60,2021-07-31,2306065
1300.00,0.00,81.00,0.30,26.40,2021-07-31,2306065
1400.00,0.00,84.00,0.30,26.20,2021-07-31,2306065
1500.00,0.00,84.00,0.20,25.60,2021-07-31,2306065
1600.00,0.00,86.00,0.60,25.40,2021-07-31,2306065
1700.00,0.00,85.00,0.60,25.40,2021-07-31,2306065
1800.00,0.00,85.00,0.50,25.40,2021-07-31,2306065
1900.00,0.00,86.00,0.20,25.50,2021-07-31,2306065
2000.00,0.00,87.00,0.60,25.10,2021-07-31,2306065
2100.00,0.00,89.00,0.00,26.00,2021-07-31,2306065
2200.00,0.00,94.00,0.20,26.60,2021-07-31,2306065
2300.00,2.00,93.00,0.30,26.10,2021-07-31,2306065
0.00,3.50,97.00,0.40,26.00,2021-08-01,2306065
100.00,0.50,89.00,1.20,26.70,2021-08-01,2306065
200.00,0.00,88.00,0.40,27.20,2021-08-01,2306065
300.00,0.00,77.00,0.50,27.80,2021-08-01,2306065
400.00,0.00,81.00,1.20,27.70,2021-08-01,2306065
500.00,0.00,74.00,1.00,27.90,2021-08-01,2306065
600.00,0.00,75.00,0.90,27.80,2021-08-01,2306065
700.00,0.00,80.00,0.60,27.60,2021-08-01,2306065
800.00,0.00,87.00,0.40,26.40,2021-08-01,2306065
900.00,0.00,94.00,0.40,25.90,2021-08-01,2306065
1000.00,0.50,97.00,0.70,25.80,2021-08-01,2306065
1100.00,1.00,97.00,0.60,25.50,2021-08-01,2306065
1200.00,1.50,98.00,1.90,25.00,2021-08-01,2306065
1300.00,0.00,98.00,2.00,25.00,2021-08-01,2306065
1400.00,12.50,98.00,1.30,24.40,2021-08-01,2306065
1500.00,0.00,99.00,1.70,24.40,2021-08-01,2306065
1600.00,0.00,99.00,1.50,24.50,2021-08-01,2306065
1700.00,0.00,99.00,0.90,24.50,2021-08-01,2306065
1800.00,0.00,99.00,1.40,24.50,2021-08-01,2306065
1900.00,0.00,99.00,1.40,24.60,2021-08-01,2306065
2000.00,0.50,99.00,0.60,24.50,2021-08-01,2306065
2100.00,0.00,99.00,0.90,24.90,2021-08-01,2306065
2200.00,0.00,99.00,1.40,25.30,2021-08-01,2306065
2300.00,0.00,98.00,1.60,25.70,2021-08-01,2306065
0.00,0.00,89.00,1.00,26.30,2021-08-02,2306065
100.00,0.00,79.00,1.30,26.90,2021-08-02,2306065
200.00,0.00,82.00,1.10,26.50,2021-08-02,2306065
300.00,0.00,76.00,0.90,26.80,2021-08-02,2306065
400.00,0.00,75.00,1.00,27.80,2021-08-02,2306065
500.00,0.00,73.00,1.60,27.90,2021-08-02,2306065
600.00,0.00,71.00,1.30,28.20,2021-08-02,2306065
700.00,0.00,76.00,1.50,27.30,2021-08-02,2306065
800.00,0.00,72.00,1.20,28.20,2021-08-02,2306065
900.00,0.00,81.00,0.50,26.20,2021-08-02,2306065
1000.00,0.00,92.00,0.50,24.70,2021-08-02,2306065
1100.00,0.00,94.00,0.20,24.00,2021-08-02,2306065
1200.00,0.00,97.00,0.70,23.80,2021-08-02,2306065
1300.00,0.00,98.00,0.50,23.70,2021-08-02,2306065
1400.00,0.00,98.00,0.50,23.30,2021-08-02,2306065
1500.00,0.00,99.00,0.70,23.10,2021-08-02,2306065
1600.00,0.00,99.00,0.30,23.20,2021-08-02,2306065
1700.00,0.00,99.00,0.60,23.10,2021-08-02,2306065
1800.00,0.00,99.00,0.10,23.10,2021-08-02,2306065
1900.00,0.00,99.00,0.60,23.40,2021-08-02,2306065
2000.00,0.00,99.00,0.00,23.60,2021-08-02,2306065
2100.00,0.00,99.00,0.70,24.30,2021-08-02,2306065
2200.00,0.00,77.00,1.90,27.00,2021-08-02,2306065
2300.00,0.00,77.00,0.80,28.50,2021-08-02,2306065
0.00,0.00,76.00,0.90,28.00,2021-08-03,2306065
100.00,0.00,72.00,0.60,28.90,2021-08-03,2306065
200.00,0.00,73.00,1.20,29.90,2021-08-03,2306065
300.00,0.00,64.00,2.30,31.40,2021-08-03,2306065
400.00,0.00,62.00,2.00,31.80,2021-08-03,2306065
500.00,0.00,63.00,2.20,32.10,2021-08-03,2306065
600.00,0.00,61.00,2.50,31.60,2021-08-03,2306065
700.00,0.00,64.00,2.20,31.00,2021-08-03,2306065
800.00,0.00,69.00,1.40,29.90,2021-08-03,2306065
900.00,0.00,73.00,0.70,28.00,2021-08-03,2306065
1000.00,0.00,84.00,0.30,26.50,2021-08-03,2306065
1100.00,0.00,84.00,0.40,25.80,2021-08-03,2306065
1200.00,0.00,87.00,0.40,25.70,2021-08-03,2306065
1300.00,0.00,88.00,0.40,25.70,2021-08-03,2306065
1400.00,0.00,87.00,0.40,25.50,2021-08-03,2306065
1500.00,0.00,89.00,0.30,25.40,2021-08-03,2306065
1600.00,0.00,90.00,0.20,25.40,2021-08-03,2306065
1700.00,0.00,92.00,0.40,25.30,2021-08-03,2306065
1800.00,0.00,93.00,0.20,25.50,2021-08-03,2306065
1900.00,0.00,94.00,0.60,25.40,2021-08-03,2306065
2000.00,0.00,93.00,0.40,25.80,2021-08-03,2306065
2100.00,0.00,81.00,0.60,27.80,2021-08-03,2306065
2200.00,0.00,75.00,2.00,29.10,2021-08-03,2306065
2300.00,0.00,68.00,1.20,29.00,2021-08-03,2306065
0.00,0.00,65.00,1.20,30.50,2021-08-04,2306065
100.00,0.00,67.00,1.30,30.60,2021-08-04,2306065
200.00,0.00,62.00,2.20,30.20,2021-08-04,2306065
